427,23,818,03/2015,45,02/2019,08/2018,0,0,0,42
428,23,818,04/2010,50,08/2014,03/2014,10,23,16,49
429,23,818,09/2011,50,08/2015,03/2015,0,0,18,48
430,23,760,03/2015,30,02/2019,08/2018,0,0,0,23
431,23,760,09/2011,30,08/2015,11/2013,0,0,7,31
432,23,817,04/2010,40,05/2012,09/2011,25,0,9,34
433,23,817,09/2011,35,05/2013,09/2012,15,6,14,35
434,23,817,11/2014,34,04/2016,03/2015,0,0,0,31
435,23,815,04/2010,40,11/2011,09/2011,21,13,0,34
436,23,815,09/2011,35,04/2013,09/2012,23,14,0,37
437,23,815,11/2014,35,04/2016,03/2015,0,0,0,35
438,23,391,04/2009,46,08/2014,11/2013,4,28,14,46
439,23,1657,12/2014,30,11/2016,04/2016,0,0,0,30
440,23,761,03/2015,40,02/2019,08/2018,0,0,0,8
441,23,761,04/2010,41,08/2014,11/2013,0,26,14,41
442,23,761,09/2011,50,08/2015,03/2015,0,0,11,42
443,23,763,03/2015,50,02/2019,08/2018,0,0,0,31
444,23,763,09/2011,51,08/2015,11/2013,0,0,17,51
445,23,729,03/2015,50,02/2019,08/2018,0,0,0,37
446,23,729,09/2011,49,08/2015,11/2013,0,0,13,48
447,24,37,04/2009,50,10/2013,03/2013,14,0,28,42
448,24,37,05/2015,20,06/2019,12/2017,0,0,0,19
449,24,817,04/2010,40,05/2012,09/2011,4,0,2,6
450,24,391,03/2015,45,02/2019,08/2018,0,0,0,26
