381,19,815,09/2011,35,02/2013,09/2012,20,14,0,34
382,19,391,09/2011,50,08/2015,11/2013,0,0,16,50
383,19,762,09/2011,44,08/2015,11/2013,0,0,11,46
384,19,1193,,30,01/2016,02/2014,0,0,0,0
385,20,270,10/2009,60,02/2010,01/2010,9,0,51,60
386,20,270,11/2012,60,03/2013,09/2012,11,0,45,56
387,20,271,12/2009,60,04/2010,11/2009,43,0,14,57
388,20,272,07/2009,60,12/2009,11/2009,23,0,29,52
389,20,272,11/2012,60,04/2013,01/2013,8,0,54,62
390,20,1610,08/2014,30,01/2016,09/2015,0,24,0,24
391,20,1224,12/2014,30,11/2016,05/2015,0,0,0,36
392,20,37,04/2009,50,10/2013,03/2013,3,0,45,48
393,20,37,05/2015,10,06/2019,12/2017,0,0,0,52
394,20,93,08/2009,50,11/2013,12/2014,23,3,24,50
395,20,93,11/2007,50,07/2011,11/2011,26,0,20,48
396,20,321,08/2014,30,07/2018,08/2018,0,0,0,22
397,20,1131,02/2014,35,01/2018,03/2018,0,0,0,27
398,20,1131,03/2013,50,01/2017,03/2017,0,0,6,48
399,20,1784,08/2014,25,01/2019,12/2017,0,0,1,19
400,20,98,03/2010,40,02/2014,02/2014,17,7,16,40
401,20,98,03/2012,25,07/2016,08/2016,0,0,6,27
402,20,98,03/2013,50,01/2017,03/2017,0,0,15,49
403,20,98,04/2008,40,01/2012,12/2011,18,4,16,38
404,20,98,08/2009,40,08/2013,06/2013,12,6,21,39
405,20,98,08/2010,40,07/2014,07/2014,3,19,17,39
406,20,98,09/2008,40,07/2012,06/2012,15,9,16,40
407,20,98,,25,02/2018,03/2018,0,0,0,0
408,20,1008,05/2011,50,04/2015,05/2015,5,0,32,48
409,20,124,03/2008,50,01/2012,03/2012,8,9,15,32
410,20,355,10/2011,30,01/2013,08/2009,0,36,0,36
411,20,123,04/2008,50,01/2012,04/2011,3,32,14,49
412,20,123,08/2011,50,03/2016,01/2016,0,0,23,47
413,20,818,03/2015,45,02/2019,08/2018,0,0,0,41
414,20,818,04/2010,50,08/2014,03/2014,5,27,17,49
415,20,1346,,50,06/2011,07/2011,0,0,0,0
416,20,390,04/2010,35,11/2011,09/2011,9,28,0,37
417,20,390,12/2014,37,05/2016,03/2015,0,0,0,30
418,20,1344,,50,08/2011,09/2011,0,0,0,0
419,20,991,,40,07/2011,08/2011,0,0,0,0
420,20,910,,80,08/2010,08/2011,0,0,0,0
421,20,1409,,50,05/2011,06/2011,0,0,0,0
422,20,937,,40,06/2011,08/2011,0,0,0,0
423,20,756,03/2015,50,02/2019,08/2018,0,0,0,31
424,20,756,09/2011,50,08/2015,11/2013,0,0,28,51
425,20,1199,,50,09/2012,04/2012,0,0,0,0
426,20,817,04/2010,40,05/2012,09/2011,22,3,15,40
427,20,817,11/2014,40,04/2016,03/2015,0,0,0,44
428,20,816,04/2010,40,08/2011,09/2011,22,7,11,40
429,20,816,12/2014,40,05/2016,03/2015,0,0,0,39
430,20,815,05/2010,40,12/2012,09/2011,11,8,19,38
431,20,815,11/2014,38,04/2016,03/2015,0,0,0,44
432,20,391,03/2015,45,02/2019,08/2018,0,0,0,57
433,20,1657,12/2014,30,11/2016,04/2016,0,0,0,30
434,20,1679,,30,12/2015,01/2016,0,0,0,0
435,20,1635,,30,12/2015,01/2016,0,0,0,0
436,20,1726,,30,12/2015,01/2016,0,0,0,0
437,20,1141,11/2011,100,04/2012,02/2011,0,95,0,95
438,20,1141,,50,08/2013,09/2013,0,0,0,0
439,20,1193,,60,01/2016,02/2014,0,0,0,0
440,20,1193,,50,01/2016,09/2014,0,0,0,0
441,21,386,08/2014,50,01/2016,12/2014,0,73,0,73
442,21,165,03/2009,40,09/2013,08/2013,9,12,18,39
443,21,165,03/2014,40,08/2018,09/2018,0,0,0,39
444,21,165,10/2007,50,08/2012,10/2011,24,11,13,48
445,21,167,03/2009,40,01/2014,03/2013,23,4,13,40
446,21,167,03/2014,50,01/2019,09/2018,0,0,4,49
447,21,167,10/2007,50,03/2013,10/2011,33,3,13,49
448,21,818,04/2010,50,08/2014,03/2014,0,35,13,48
449,21,818,09/2011,50,08/2015,03/2015,0,0,10,51
450,21,757,03/2015,30,02/2019,08/2018,0,0,0,27
451,21,757,04/2010,28,08/2014,11/2013,0,25,3,28
452,21,757,09/2011,35,08/2015,03/2015,0,0,17,33
453,21,817,04/2010,40,05/2012,09/2011,2,1,3,6
454,21,817,11/2014,10,04/2016,03/2015,0,0,0,10
455,21,1657,12/2014,30,11/2016,04/2016,0,0,0,27
456,21,763,09/2011,51,08/2015,11/2013,0,0,20,51
457,21,392,04/2010,33,08/2014,11/2013,0,20,14,34
