412,UNIMONTES,CIENCIAS SOCIAIS,LICENCIATURA
851,UNIMONTES,GESTAO EM SAUDE,ESPECIALIZAÇÃO
330,UFPE,MATEMATICA,LICENCIATURA
784,UPE,ADMINISTRACAO PUBLICA,BACHARELADO
428,UPE,BIOLOGIA,LICENCIATURA
1419,UPE,ENSINO DE BIOLOGIA,ESPECIALIZAÇÃO
1331,UPE,ENSINO DE MATEMATICA,ESPECIALIZAÇÃO
808,UPE,GESTAO EM SAUDE,ESPECIALIZAÇÃO
430,UPE,LETRAS PORTUGUES,LICENCIATURA
1076,UPE,PEDAGOGIA,LICENCIATURA
288,UFG,ADMINISTRACAO - PILOTO,BACHARELADO
1674,IFRN,ENSINO DE CIENCIAS (CIENCIA E 10!),ESPECIALIZAÇÃO
1632,IFRN,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1442,UNEMAT,LETRAS ESPANHOL,LICENCIATURA
1259,UESC,EDUCACAO AMBIENTAL,APERFEIÇOAMENTO
1260,UESC,EDUCACAO E SAUDE,EXTENSÃO
1458,UESC,GESTAO PUBLICA,ESPECIALIZAÇÃO
1459,UESC,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
1349,UNEB,EDUCACAO DO CAMPO,EXTENSÃO
1596,UFRB,MATEMATICA,LICENCIATURA
419,UNIMONTES,GEOGRAFIA,LICENCIATURA
70,UFJF,ADMINISTRACAO - PILOTO,BACHARELADO
1716,UNIMONTES,EDUCACAO FISICA ESCOLAR,ESPECIALIZAÇÃO
545,UNIFAP,EDUCACAO FISICA,LICENCIATURA
1445,IFAM,GESTAO PUBLICA ,ESPECIALIZAÇÃO
211,UECE,FISICA,LICENCIATURA
1427,UFRN,LETRAS  PORTUGUES,LICENCIATURA
1159,UFRN,MIDIAS NA EDUCACAO,ESPECIALIZAÇÃO
347,UFRGS,FISICA PARA EDUCACAO BASICA,ESPECIALIZAÇÃO
209,UECE,ARTES VISUAIS,LICENCIATURA
821,IFSC,GESTAO EM SAUDE,ESPECIALIZAÇÃO
1493,UNIVASF,GESTAO PUBLICA,ESPECIALIZAÇÃO
1775,UNIVASF,LIBRAS,ESPECIALIZAÇÃO
1077,UPE,LETRAS INGLES,FORMAÇÃO PEDAGÓGICA
1469,UFPB,ADMINISTRACAO PUBLICA,BACHARELADO
1021,UFAL,EDUCACAO AMBIENTAL,APERFEIÇOAMENTO
469,UFRGS,PEDAGOGIA,LICENCIATURA
382,UFV,ADMINISTRACAO - PILOTO,BACHARELADO
1056,UNIVASF,ARTES VISUAIS,FORMAÇÃO PEDAGÓGICA
1058,UNIVASF,CIENCIAS BIOLOGICAS,FORMAÇÃO PEDAGÓGICA
1059,UNIVASF,EDUCACAO FISICA,FORMAÇÃO PEDAGÓGICA
1060,UNIVASF,FISICA,FORMAÇÃO PEDAGÓGICA
1061,UNIVASF,MATEMATICA,FORMAÇÃO PEDAGÓGICA
1062,UNIVASF,QUIMICA,FORMAÇÃO PEDAGÓGICA
1068,UEFS,LETRAS PORTUGUES,LICENCIATURA
1069,UEFS,PEDAGOGIA,LICENCIATURA
1101,UFAL,GEOGRAFIA,LICENCIATURA
1104,UFAL,LETRAS INGLES,LICENCIATURA
1703,UNIFAP,ENSINO DE CIENCIAS (CIENCIA E 10!),ESPECIALIZAÇÃO
1627,UNIFAP,ENSINO DE FILOSOFIA NO ENSINO MEDIO,ESPECIALIZAÇÃO
1658,UNIFAP,ENSINO DE MATEMATICA NO ENSINO MEDIO,ESPECIALIZAÇÃO
438,UFRN,ADMINISTRACAO - PILOTO,BACHARELADO
239,UEPB,ADMINISTRACAO - PILOTO,BACHARELADO
877,UEPB,GESTAO EM SAUDE,ESPECIALIZAÇÃO
876,UEPB,GESTAO PUBLICA,ESPECIALIZAÇÃO
875,UEPB,GESTAO PUBLICA MUNICIPAL,ESPECIALIZAÇÃO
241,UEPB,LETRAS PORTUGUES,LICENCIATURA
1450,UEL,GESTAO PUBLICA ,ESPECIALIZAÇÃO
1532,UFPE,CIENCIAS BIOLOGICAS,LICENCIATURA
1048,UFRPE,INTERDISCIPLINAR EM CIENCIAS NATURAIS,LICENCIATURA
1431,UEMG,PEDAGOGIA,LICENCIATURA
1231,UFVJM,MATEMATICA,LICENCIATURA
1787,UNESP,PEDAGOGIA,LICENCIATURA
337,UFPR,ADMINISTRACAO - PILOTO,BACHARELADO
